date,close,open,high,low,volume,NASDAQ,NYSE,SP500,FTSE100,NIKKEI225,BSE,RUSSELL2000,HENG SENG,SSE,Oil,gold,VIX,Dollar,AMAZON,Google,microsoft,Sentiment
2021-05-12,302.55,300.96,304.96,298.26,24640000.0,13031.7,16043.0,4063.04,7004.63,28147.51,48690.8,2135.14,28231.04,3462.75,66.08,153.66,27.59,90.71,3151.94,2200.25,239.0,
2021-05-13,305.26,305.85,308.85,302.8,18080000.0,13125.0,16181.6,4112.5,6963.33,27448.01,,2170.95,27718.67,3429.54,63.82,152.94,23.13,90.75,3161.47,2229.04,243.03,-0.17305684089660645
2021-05-14,315.94,309.54,316.85,309.08,19250000.0,13430.0,16415.4,4173.85,7043.61,28084.47,48732.55,2224.63,28027.57,3490.38,65.37,157.36,18.81,90.32,3222.9,2278.38,248.15,-0.5388731360435486
2021-05-17,315.46,313.8,315.66,311.66,15400000.0,13379.0,16423.0,4163.29,7032.85,27824.83,49580.73,2227.12,28194.09,3517.62,66.27,166.01,19.72,90.16,3270.39,2288.92,245.18,-0.3704134672880173
2021-05-18,309.96,315.43,316.34,309.83,14520000.0,13303.6,16337.7,4127.83,7034.24,28406.84,50193.33,2210.88,28593.81,3529.01,65.49,165.33,21.34,89.75,3232.28,2262.47,243.08,-0.04241662037869295
2021-05-19,313.59,304.23,314.66,304.23,19110000.0,13299.7,16233.3,4115.68,6950.2,28044.45,49902.64,2193.64,,3510.96,63.36,162.0,22.18,90.19,3231.8,2271.5,243.12,0.3056940659880638
2021-05-20,318.61,313.9,319.13,313.68,17320000.0,13535.7,16350.5,4159.12,7019.79,28098.25,49564.86,2207.76,28450.29,3506.94,62.05,164.05,20.67,89.81,3247.68,2306.95,246.48,-0.7802899479866028
2021-05-21,316.23,319.29,319.93,315.81,13600000.0,13471.0,16375.0,4155.86,7018.05,28317.83,50540.48,2215.27,28458.44,3486.56,63.58,163.06,20.15,90.02,3203.08,2294.13,245.17,-0.8079507946968079
2021-05-24,324.63,318.58,325.94,318.24,16450000.0,13661.2,16464.7,4197.05,7051.59,28364.61,50651.9,2227.34,28412.26,3497.28,66.05,163.99,18.4,89.84,3244.99,2361.04,250.78,0.3646164834499359
2021-05-25,327.79,326.8,329.1,325.18,16440000.000000002,13657.2,16390.2,4188.13,7029.79,28553.98,50637.53,2205.75,28910.86,3581.34,66.07,163.37,18.84,89.64,3259.05,2362.87,251.72,
2021-05-26,327.66,327.88,329.78,325.93,9690000.0,13738.0,16452.0,4195.99,7026.93,28642.19,51017.52,2249.27,29166.01,3593.36,66.21,163.29,17.36,90.04,3265.16,2380.31,251.49,-0.6689126044511795
2021-05-27,332.75,327.9,333.73,326.77,20480000.0,13736.3,16531.9,4200.88,7019.67,28549.01,51115.22,2273.07,29113.2,3608.85,66.85,163.14,16.74,89.97,3230.11,2362.68,249.31,-0.23822555070122084
2021-05-28,328.73,331.0,332.87,328.33,12040000.0,13748.7,16555.7,4204.11,7022.61,29149.41,51422.88,2268.97,29124.41,3600.78,66.32,163.96,16.76,90.03,3223.07,2356.85,249.68,0.05371009558439255
2021-06-01,329.13,330.15,331.42,326.64,11610000.0,13736.5,16643.3,4202.04,7080.46,28814.34,51934.88,2294.74,29468.0,3624.71,67.72,165.64,17.9,89.83,3218.65,2381.18,247.4,
2021-06-02,329.15,330.38,331.87,327.12,11650000.0,13756.3,16674.0,4208.12,7108.0,28946.14,51849.48,2297.83,29297.62,3597.14,68.83,165.7,17.48,89.91,3233.99,2370.59,247.3,0.08030704408884047
2021-06-03,326.04,326.05,327.31,323.61,12610000.0,13614.5,16632.3,4192.85,7064.35,29058.11,52232.43,2279.25,28966.03,3584.21,68.81,159.96,18.04,90.51,3187.01,2347.58,245.71,-0.2512752376496792
2021-06-04,330.35,325.9,332.45,325.18,13290000.0,13814.5,16708.7,4229.89,7069.04,28941.52,52100.05,2286.41,28918.1,3591.84,69.62,162.06,16.42,90.14,3206.22,2393.57,250.79,-0.2949825090666612
2021-06-07,336.58,329.72,337.65,329.0,20140000.0,13881.7,16685.1,4226.52,7077.22,29019.24,52328.51,2319.18,28787.28,3599.54,69.23,161.28,16.42,89.95,3198.01,2402.3,253.81,-0.5365283075564852
2021-06-08,333.68,336.92,338.21,332.29,14580000.0,13924.9,16685.5,4227.26,7095.09,28963.56,52275.57,2343.76,28781.38,3580.11,70.05,159.08,17.07,90.08,3264.11,2398.44,252.57,
2021-06-09,330.25,335.47,336.79,330.1,13730000.0,13911.8,16620.0,4219.55,7081.01,28860.8,51941.64,2327.13,28742.63,3591.4,69.96,158.83,17.89,90.12,3281.15,2407.94,253.59,0.137080161832273
2021-06-10,332.46,330.57,333.9,328.58,13240000.0,14020.3,16651.4,4239.18,7088.18,28958.56,52300.47,2311.41,28738.88,3610.86,70.29,162.78,16.1,90.08,3349.65,2435.13,257.24,-0.050211984664201736
2021-06-11,331.26,332.58,332.83,328.93,13590000.0,14069.4,16694.9,4247.44,7134.06,28948.73,52474.76,2335.81,28842.13,3589.75,70.91,160.09,15.65,90.56,3346.83,2430.2,257.89,0.3752689311901729
2021-06-14,336.77,331.85,336.8,329.86,12250000.0,14174.1,16662.4,4255.15,7146.68,29161.8,52551.53,2326.15,,,70.88,159.0,16.39,90.52,3383.87,2448.91,259.89,
2021-06-15,336.75,337.21,339.89,335.05,15800000.0,14072.9,16655.8,4246.59,7172.48,29441.3,52773.05,2320.07,28638.53,3556.56,72.12,156.63,17.02,90.54,3383.13,2428.39,258.36,-0.0382916247472167
2021-06-16,331.08,336.92,337.54,328.78,17230000.0,14039.7,16542.8,4223.7,7184.95,29291.01,52501.98,2314.69,28436.84,3518.33,72.15,154.16,18.15,91.13,3415.25,2415.45,257.38,0.10936764627695084
2021-06-17,336.51,330.25,337.98,330.25,17790000.0,14161.3,16411.7,4221.86,7153.43,29018.33,52323.33,2287.46,28558.59,3525.6,71.04,145.23,17.75,91.89,3489.24,2434.87,260.9,0.13507994264364245
2021-06-18,329.66,334.53,336.15,329.0,23040000.0,14030.4,16144.0,4166.45,7017.47,28964.08,52344.45,2237.75,28801.27,3525.1,71.64,141.82,20.7,92.22,3486.9,2402.22,259.43,
2021-06-21,332.29,331.09,332.92,327.65,11340000.0,14141.5,16412.0,4224.79,7062.29,28010.93,52574.46,2286.09,28489.0,3529.18,73.66,144.13,17.89,91.9,3453.96,2436.25,262.63,0.046374037861824036
2021-06-22,339.03,332.83,339.9,332.7,15350000.0,14253.3,16449.0,4246.44,7090.01,28884.13,52588.71,2295.95,28309.76,3557.41,73.06,143.68,16.66,91.76,3505.4,2446.6,265.51,0.13977710902690887
2021-06-23,340.59,339.0,343.4,338.28,14820000.0,14271.7,16437.6,4241.84,7074.06,28874.89,52306.08,2303.47,28817.07,3566.22,73.08,142.92,16.32,91.8,3503.8,2442.5,265.27,
2021-06-24,343.18,341.88,344.89,341.88,12330000.0,14369.7,16558.6,4266.49,7109.97,28875.23,52699.0,2333.62,28882.46,3566.65,73.3,143.23,15.97,91.81,3449.1,2450.0,266.69,-0.042899414896965034
2021-06-25,341.37,342.59,344.12,339.68,14590000.0,14360.4,16658.8,4280.7,7136.07,29066.18,52925.04,2334.4,29288.22,3607.56,74.05,141.99,15.62,91.85,3401.46,2450.17,265.02,-0.8670810461044312
2021-06-28,355.64,342.5,358.07,341.78,29160000.0,14500.5,16573.7,4290.61,7072.97,29048.02,52735.59,2322.34,29268.3,3606.37,72.91,140.43,15.76,91.89,3443.9,2450.7,268.72,0.4784753645459811
2021-06-29,351.89,356.32,356.6,349.05,21420000.0,14528.3,16547.6,4291.8,7087.55,28812.61,52549.66,2308.84,28994.1,3573.18,72.98,139.7,16.02,92.05,3448.1,2445.4,271.4,0.12377467627326648
2021-06-30,347.71,351.82,352.89,347.2,15110000.0,14504.0,16555.3,4297.5,7037.47,28791.53,52482.71,2310.55,28827.95,3591.2,73.47,141.17,15.83,92.44,3440.2,2441.8,270.9,
2021-07-01,354.39,346.99,354.64,346.5,17140000.0,14522.4,16641.0,4319.94,7125.16,28707.04,52318.6,2329.36,,3588.78,75.23,140.87,15.48,92.6,3433.0,2448.9,271.6,0.334264250472188
2021-07-02,354.7,355.1,356.44,352.62,11520000.0,14639.3,16674.8,4352.34,7123.27,28783.28,52484.67,2305.76,28310.42,3518.76,75.16,142.96,15.07,92.23,3510.98,2505.2,277.65,0.09398627032836278
2021-07-06,352.78,356.5,358.67,349.21,13490000.0,14663.6,16542.8,4343.54,7100.88,28643.21,52861.18,2274.5,28072.86,3530.26,73.37,142.53,16.44,92.55,3675.74,2523.8,277.66,
2021-07-07,350.49,355.11,356.4,350.01,14220000.0,14665.1,16559.3,4358.13,7151.02,28366.95,53054.76,2252.85,27960.62,3553.72,72.2,142.59,16.2,92.64,3696.58,2529.5,279.93,-0.6090215593576431
2021-07-08,345.65,345.0,348.29,342.67,14410000.0,14559.8,16359.7,4320.82,7030.66,28118.03,52568.94,2231.68,27153.13,3525.5,72.94,137.98,19.0,92.42,3731.41,2500.9,277.42,-0.007947072386741638
2021-07-09,350.42,345.32,350.71,345.27,13020000.0,14701.9,16633.3,4369.55,7121.88,27940.42,52386.19,2280.0,27344.54,3524.09,74.56,141.37,16.18,92.13,3719.34,2510.37,277.94,-0.1872883290052414
2021-07-12,353.16,350.99,354.15,349.65,10020000.0,14733.2,16673.1,4384.63,7125.42,28569.02,52372.69,2281.82,27515.24,3547.84,74.1,139.34,16.17,92.26,3718.55,2539.5,277.32,-0.39799465239048
2021-07-13,352.09,351.63,355.24,348.92,11460000.0,14677.7,16575.8,4369.21,7124.72,28718.24,52769.73,2238.86,27963.41,3566.52,75.25,140.62,17.12,92.75,3677.36,2546.8,280.98,
2021-07-14,347.63,354.75,355.13,346.73,13890000.0,14645.0,16543.8,4374.3,7091.19,28608.49,52904.05,2202.36,27787.46,3528.5,73.13,141.43,16.33,92.41,3681.68,2564.7,282.51,-0.7001965045928955
2021-07-15,344.46,349.02,349.02,340.27,14780000.0,14543.1,16499.1,4360.03,7012.02,28279.09,53158.85,2190.29,27996.27,3564.59,71.65,142.5,17.01,92.62,3631.2,2540.1,281.03,-0.1765039563179016
2021-07-16,341.16,344.91,345.99,340.14,11030000.0,14427.2,16364.7,4327.16,7008.09,28003.08,53140.06,2163.24,28004.68,3539.3,71.81,137.56,18.45,92.69,3573.63,2539.4,280.75,
2021-07-19,336.95,337.57,339.79,334.54,14370000.0,14275.0,16052.7,4258.63,6844.39,27652.74,52553.4,2130.68,27489.78,3539.12,66.42,134.31,22.5,92.89,3549.59,2491.6,277.01,-0.7080509066581726
2021-07-20,341.66,338.8,343.45,334.5,11020000.0,14498.9,16321.9,4323.21,6881.13,27388.16,52198.51,2194.3,27259.25,3536.79,67.42,135.13,19.73,92.97,3573.19,2524.2,279.32,-0.0002768076956272125
2021-07-21,346.23,341.5,346.52,341.25,9280000.0,14632.0,16503.5,4358.69,6998.28,27548.0,,2234.04,27224.58,3562.66,70.3,137.76,17.91,92.75,3585.2,2551.0,281.4,
2021-07-22,351.19,346.68,351.54,345.21,12390000.0,14684.6,16455.9,4367.48,6968.3,,52837.21,2199.48,27723.84,3574.73,71.91,136.59,17.69,92.82,3638.03,2568.4,286.14,-0.06608128547668457
2021-07-23,369.79,360.91,375.33,357.19,33690000.0,14837.0,16552.4,4411.8,7027.58,,52975.8,2209.65,27321.98,3550.4,72.07,135.64,17.2,92.91,3656.64,2660.3,289.67,0.02983787283301353
2021-07-26,372.46,369.27,374.39,368.5,14930000.0,14840.7,16565.3,4422.23,7025.43,27833.29,52852.27,2216.92,26192.32,3467.44,71.91,138.12,17.58,92.65,3699.82,2680.7,289.05,0.33648552248875296
2021-07-27,367.81,371.88,373.15,364.68,15710000.0,14660.6,16521.0,4401.46,6996.08,27970.22,52578.76,2191.83,25086.43,3381.18,71.65,138.09,19.36,92.43,3626.39,2638.0,286.54,0.4710202068090439
2021-07-28,373.28,374.56,377.5,367.2,29680000.0,14762.6,16573.6,4400.65,7016.63,27581.66,52443.71,2224.96,25473.88,3361.59,72.39,140.47,18.31,92.32,3630.32,2721.9,286.22,-0.4214496985077858
2021-07-29,358.32,361.07,365.29,356.75,33409999.999999996,14778.3,16697.1,4419.15,7078.42,27782.42,52653.07,2240.03,26315.32,3411.72,73.62,144.33,17.7,91.86,3599.92,2715.6,286.5,-0.6996010690927505
2021-07-30,356.3,353.56,360.72,353.05,15980000.0,14672.7,16602.3,4395.26,7032.3,27283.59,52586.84,2226.25,25961.03,3397.36,73.95,143.77,18.24,92.17,3327.59,2694.53,284.91,
2021-08-02,351.95,358.3,359.0,350.78,13180000.0,14681.1,16576.2,4387.11,7081.72,27781.02,52950.63,2215.5,26235.8,3464.29,71.26,142.13,19.46,92.05,3331.48,2697.1,284.82,0.22013553977012634
2021-08-03,351.24,352.7,353.66,347.75,12410000.0,14761.3,16713.5,4423.15,7105.72,27641.83,53823.36,2223.58,26194.82,3447.99,70.56,143.47,18.04,92.08,3366.24,2712.6,287.12,-0.2472517713904381
2021-08-04,358.92,352.25,360.46,351.51,14180000.0,14780.5,16594.5,4402.68,7123.86,27584.08,54369.77,2196.32,26426.55,3477.22,68.15,141.86,17.97,92.27,3354.72,2702.5,286.51,-0.41468161344528204
2021-08-05,362.97,359.72,363.88,357.01,10250000.0,14895.1,16695.5,4429.1,7120.43,27728.12,54492.84,2236.01,26204.69,3466.55,69.09,139.8,17.28,92.24,3375.99,2725.0,289.52,-0.4523988664150238
2021-08-06,363.51,361.4,365.15,361.39,8930000.0,14835.8,16748.1,4436.52,7122.95,27820.04,54277.72,2247.76,26179.4,3458.23,68.28,136.76,16.15,92.8,3344.94,2714.77,289.46,0.4003940224647522
2021-08-09,361.61,363.53,365.62,360.85,7800000.0,14860.2,16726.9,4432.35,7132.3,,54402.85,2234.81,26283.4,3494.63,66.48,133.01,16.72,92.94,3341.87,2738.3,288.33,-0.33194416761398315
2021-08-10,361.13,361.89,364.1,359.05,7470000.0,14788.1,16792.8,4436.75,7161.04,27888.15,54554.66,2239.36,26605.62,3529.93,68.29,132.1,16.79,93.06,3320.68,2736.1,286.44,-0.4398083295673132
2021-08-11,359.96,362.1,362.36,357.81,8230000.0,14765.1,16875.4,4447.7,7220.14,28070.51,54525.93,2250.34,26660.16,3532.62,69.25,135.35,16.06,92.92,3292.11,2725.58,286.95,
2021-08-12,362.65,358.45,363.0,357.11,7060000.0,14816.3,16871.1,4460.84,7193.23,28015.02,54843.98,2244.07,26517.82,3524.74,69.09,133.04,15.59,93.04,3303.5,2743.88,289.81,
2021-08-13,363.18,362.97,364.66,361.48,7200000.0,14822.9,16868.1,4468.0,7218.71,27977.15,55437.29,2223.11,26391.62,3516.3,68.44,135.27,15.45,92.52,3293.97,2754.55,292.85,-0.8542545437812805
2021-08-16,366.56,362.52,366.95,357.38,11150000.0,14793.8,16836.7,4479.66,7153.98,27523.19,55582.58,2203.41,26181.46,3517.34,67.29,134.05,16.12,92.63,3298.99,2766.19,294.6,0.04318419098854065
2021-08-17,358.45,362.98,364.67,355.07,12310000.0,14656.2,16707.1,4448.08,7181.11,27424.47,55792.27,2177.17,25745.87,3446.98,66.59,132.07,17.91,93.13,3241.96,2733.23,293.08,-0.09102115035057068
2021-08-18,355.45,356.25,359.86,355.15,9410000.0,14525.9,16550.3,4400.27,7169.32,27585.91,55629.49,2158.78,25867.01,3485.29,65.46,128.49,21.57,93.14,3201.22,2708.98,290.73,0.5577374398708344
2021-08-19,355.12,351.35,357.57,351.0,11750000.0,14541.8,16429.1,4405.8,7058.86,27281.17,,2132.42,25316.33,3465.55,63.69,125.78,21.67,93.57,3187.75,2713.6,296.77,-0.2246370712916056
2021-08-20,359.37,354.6,359.99,353.31,8700000.0,14714.7,16516.7,4441.67,7087.9,27013.25,55329.32,2167.6,24849.72,3427.33,62.32,125.89,18.56,93.5,3199.95,2748.59,304.36,-0.003467082977294922
2021-08-23,363.35,359.44,365.69,359.1,10890000.0,14942.7,16648.6,4479.54,7109.02,27494.24,55555.79,2208.3,25109.59,3477.13,65.64,131.46,17.15,92.96,3265.87,2800.83,304.65,-0.5181986689567566
2021-08-24,365.51,363.66,367.96,361.84,9080000.0,15019.8,16741.2,4486.23,7125.78,27732.1,55958.98,2230.91,25727.92,3514.47,67.54,132.03,17.22,92.89,3305.78,2825.23,302.62,-0.4511503279209137
2021-08-25,368.39,365.6,370.86,365.4,8780000.0,15041.9,16812.8,4496.19,7150.12,27724.8,55944.21,2239.27,25693.95,3540.38,68.36,129.91,16.79,92.82,3299.18,2841.58,302.01,-0.440344053786248
2021-08-26,364.38,368.38,369.44,364.13,7860000.0,14945.8,16694.3,4469.91,7124.98,27742.29,55949.1,2213.98,25415.69,3501.66,67.42,129.11,18.84,93.06,3316.0,2828.81,299.09,-0.0009782711664835613
2021-08-27,372.63,365.1,373.74,364.08,11220000.0,15129.5,16844.8,4509.37,7148.01,27641.14,56124.72,2277.15,25407.89,3522.16,68.74,134.46,16.39,92.69,3349.63,2880.08,299.72,
2021-08-30,380.66,372.56,381.49,370.52,13430000.0,15265.9,16819.6,4528.79,,27789.29,56889.76,2265.99,25539.54,3528.15,69.21,132.2,16.19,92.65,3421.57,2891.81,303.59,
2021-08-31,379.38,379.95,382.76,378.8,12270000.0,15259.2,16806.4,4522.68,7119.7,28089.54,57552.39,2273.77,25878.99,3543.94,68.5,134.06,16.48,92.63,3470.79,2893.95,301.88,-0.3510853350162506
2021-09-01,382.05,379.59,384.33,378.81,11570000.0,15309.4,16846.0,4524.09,7149.84,28451.02,57338.21,2287.06,26028.29,3567.1,68.59,132.66,16.11,92.45,3479.0,2904.31,301.83,-0.8738551735877991
2021-09-02,375.28,381.5,381.75,374.06,14760000.0,15331.2,16926.7,4536.95,7163.9,28543.51,57852.54,2304.02,26090.43,3597.04,69.99,132.8,16.41,92.22,3463.12,2865.74,301.15,-0.455639198422432
2021-09-03,376.26,374.75,377.16,373.11,7510000.0,15363.5,16909.7,4535.43,7138.35,29128.11,58129.95,2292.05,25901.99,3581.73,69.29,136.04,16.41,92.04,3478.05,2874.79,301.14,0.8745273947715759
2021-09-07,382.18,375.88,382.96,373.15,10750000.0,15374.3,16801.2,4520.03,7149.37,29916.14,58279.48,2275.61,26353.63,3676.59,68.35,132.3,18.14,92.51,3509.29,2885.61,300.18,-0.19063563831150526
2021-09-08,377.57,380.16,380.87,374.79,10990000.0,15286.6,16731.1,4514.07,7095.53,30181.21,58250.26,2249.73,26320.93,3675.19,69.3,131.43,17.96,92.65,3525.5,2873.82,300.21,0.1580503284931183
2021-09-09,378.0,377.64,379.83,376.57,8950000.0,15248.3,16663.1,4493.28,7024.21,30008.19,58305.07,2249.13,25716.0,3693.13,68.14,130.13,18.8,92.48,3484.16,2870.82,297.25,0.040850339457392686
2021-09-10,378.69,381.36,383.79,378.26,11550000.0,15115.5,16563.5,4458.58,7029.2,30381.84,,2227.55,26205.91,3703.11,69.72,128.42,20.95,92.58,3469.15,2817.52,295.71,-0.36274208128452295
2021-09-13,376.51,381.68,381.75,374.35,12400000.0,15105.6,16635.4,4468.73,7068.43,30447.37,58177.76,2240.78,25813.81,3715.37,70.45,130.12,19.37,92.68,3457.17,2846.65,296.99,-0.17673122882843018
2021-09-14,376.53,377.4,378.59,375.11,8359999.999999999,15037.8,16497.2,4443.05,7034.06,30670.1,58247.09,2209.98,25502.23,3662.6,70.46,130.53,19.46,92.62,3450.0,2850.89,299.79,-0.664147824048996
2021-09-15,373.92,377.0,377.55,367.67,17790000.0,15161.5,16626.9,4480.7,7016.49,30511.71,58723.2,2234.45,25033.21,3656.22,72.61,131.23,18.18,92.55,3475.79,2888.59,304.82,-0.5037472844123839
2021-09-16,373.06,372.79,373.56,369.71,11570000.0,15181.9,16576.8,4473.76,7027.48,30323.34,59141.16,2232.91,24667.85,3607.09,72.61,124.94,18.69,92.93,3488.24,2872.2,305.22,-0.33637312799692154
2021-09-17,364.72,371.4,371.41,361.59,26300000.0,15044.0,16460.3,4432.99,6963.64,30500.05,59015.89,2236.87,24920.76,3613.97,71.97,123.7,20.81,93.19,3462.52,2816.0,299.87,-0.4447027090936899
2021-09-20,355.7,359.3,361.03,349.8,19620000.0,14713.9,16168.2,4357.73,6903.91,,58490.93,2182.2,24099.14,,70.29,122.54,25.71,93.28,3355.73,2774.39,294.3,
2021-09-21,357.48,358.5,360.04,355.19,11650000.0,14746.4,16184.5,4354.18,6980.98,29839.71,59005.27,2186.18,24221.54,,70.56,122.52,24.36,93.2,3343.63,2780.66,294.8,0.3260184824466705
2021-09-22,343.21,347.23,349.84,340.69,43690000.0,14896.8,16352.2,4395.64,7083.37,29639.4,58927.33,2218.56,,3628.49,72.23,122.7,20.87,93.46,3380.05,2805.67,298.58,-0.4068215067187945
2021-09-23,345.96,345.36,349.67,343.0,21630000.0,15052.2,16567.3,4448.98,7078.35,,59885.36,2259.04,24510.98,3642.22,73.3,120.49,18.63,93.46,3416.0,2824.32,299.56,0.763062596321106
2021-09-24,352.96,343.24,354.35,342.37,18800000.0,15047.7,16539.2,4455.48,7051.48,30248.81,60048.47,2248.07,24192.16,3613.07,73.98,119.78,17.75,93.33,3425.52,2844.3,299.35,-0.2322360513110956
2021-09-27,353.58,349.8,355.15,347.08,15170000.0,14970.0,16599.8,4443.11,7063.4,30240.06,60077.88,2281.0,24208.78,3582.83,75.45,120.14,18.76,93.38,3405.8,2821.44,294.17,-0.16188962757587433
2021-09-28,340.65,347.97,349.6,338.92,21090000.0,14546.7,16328.8,4352.63,7028.1,30183.96,59667.6,2229.78,24500.39,3602.22,75.29,119.99,23.25,93.77,3315.96,2716.6,283.52,0.02245635787645976
2021-09-29,339.61,343.15,345.23,338.88,14180000.0,14512.4,16344.9,4359.46,7108.16,29544.29,59413.27,2225.31,24663.5,3536.29,74.83,117.06,22.56,94.34,3301.12,2687.07,284.0,0.14201119542121887
2021-09-30,339.39,340.45,342.8,338.15,16360000.0,14448.6,16144.9,4307.54,7086.42,29452.66,59126.36,2204.37,24575.64,3568.17,75.03,118.96,23.14,94.23,3285.04,2673.52,281.92,-0.7356417179107666
2021-10-01,343.01,341.61,345.02,338.64,14910000.0,14566.7,16323.7,4357.05,7027.07,28771.07,58765.58,2241.63,,,75.88,118.44,21.15,94.04,3283.26,2730.86,289.1,0.3531163036823273
2021-10-04,326.23,335.53,335.94,322.7,41900000.0,14255.5,16198.6,4300.46,7011.01,28444.89,59299.32,2217.47,24036.37,,77.62,119.64,22.96,93.78,3189.78,2673.19,283.11,-0.7165300582225124
2021-10-05,332.96,328.58,335.18,326.16,35240000.0,14433.8,16327.1,4345.72,7077.1,27822.12,59744.88,2228.36,24104.15,,78.93,119.2,21.3,93.97,3221.0,2720.46,288.76,-0.2286705275376638
2021-10-06,333.64,329.74,334.38,325.8,26320000.0,14501.9,16338.5,4363.55,6995.87,27528.87,59189.73,2214.96,23966.49,,77.43,121.29,21.0,94.27,3262.01,2751.3,293.11,0.004125533004601796
2021-10-07,329.22,337.0,338.84,328.98,28200000.0,14654.0,16511.8,4399.76,7078.04,27678.21,59677.83,2250.09,24701.73,,78.3,122.96,19.54,94.22,3302.43,2784.5,294.85,
2021-10-08,330.05,331.51,333.4,328.71,15950000.0,14579.5,16517.2,4391.36,7095.55,28048.94,60059.06,2233.09,24837.85,3592.17,79.35,123.75,18.77,94.07,3288.62,2795.71,294.85,0.8121124505996704
2021-10-11,325.45,327.63,330.46,325.31,14650000.0,14486.2,16430.1,4361.19,7146.85,28498.2,60135.78,2220.64,25325.09,3591.71,80.52,123.31,20.0,94.32,3246.3,2778.28,294.23,-0.1665219043691953
2021-10-12,323.77,323.03,324.38,317.37,31660000.0,14465.9,16441.8,4350.64,7130.23,28230.61,60284.31,2234.27,24962.59,3546.94,80.64,125.2,19.85,94.52,3247.33,2728.98,292.88,-0.24075549840927124
2021-10-13,324.54,326.97,327.0,322.66,14520000.0,14571.6,16513.2,4363.8,7141.82,28140.28,60737.05,2241.97,25020.34,3561.76,80.44,129.78,18.64,94.08,3284.28,2751.64,296.31,0.2099237330257893
2021-10-14,328.53,328.36,330.52,327.1,14220000.0,14823.4,16744.3,4438.23,7207.71,28550.93,61305.95,2274.18,,3558.28,81.31,132.85,16.86,93.96,3299.86,2823.02,302.75,0.3615116775035858
2021-10-15,324.76,328.68,329.07,322.51,21600000.0,14897.3,16871.7,4471.37,7234.03,29068.63,,2265.65,25330.96,3572.37,82.28,132.06,16.3,93.94,3409.02,2827.36,304.21,-0.387753273670872
2021-10-18,335.34,328.95,335.89,327.5,21240000.0,15021.8,16862.0,4486.48,7203.83,29025.46,61765.59,2267.84,25409.75,3568.14,82.44,130.53,16.31,93.95,3446.74,2855.56,307.29,-0.31324979662895197
2021-10-19,339.99,339.64,342.46,337.28,18790000.0,15129.1,16988.2,4519.63,7217.53,29215.52,61716.05,2275.91,25787.21,3593.15,82.96,132.27,15.7,93.73,3444.15,2864.74,308.23,-0.031225111335515976
2021-10-20,340.78,343.45,343.98,339.45,13580000.0,15121.7,17099.2,4536.19,7223.1,29255.55,61259.96,2289.77,26136.02,3587.0,83.87,133.78,15.49,93.56,3415.06,2835.38,307.41,0.40925273299217213
2021-10-21,341.88,340.27,342.31,337.8,13250000.0,15215.7,17083.2,4549.78,7190.3,28708.58,60923.5,2296.18,26017.53,3594.78,82.5,133.51,15.01,93.77,3435.01,2837.72,310.76,-0.21995451697148385
2021-10-22,324.61,326.35,329.63,321.11,35220000.0,15090.2,17122.2,4544.9,7204.55,28804.85,60821.62,2291.27,26126.93,3582.6,83.76,134.34,15.43,93.64,3335.55,2751.33,309.16,-0.7036017328500748
2021-10-25,328.69,320.3,329.56,319.72,34450000.0,15226.7,17169.1,4566.48,7222.82,28600.41,60967.05,2312.64,26132.03,3609.86,83.76,136.7,15.24,93.81,3320.37,2748.94,308.13,-0.21189036752496448
2021-10-26,315.81,328.26,330.21,309.6,65379999.99999999,15235.7,17145.2,4574.79,7277.62,29106.01,61350.26,2296.08,26038.27,3597.64,84.65,136.12,15.98,93.95,3376.07,2786.17,310.11,-0.34360774233937263
2021-10-27,312.22,314.19,319.25,312.06,29660000.0,15235.8,16920.4,4551.68,7253.27,29098.24,61143.33,2252.49,25628.74,3562.31,82.66,135.13,16.98,93.8,3392.49,2924.35,323.17,-0.5807703919708729
